Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
145181,44:30.8,-4.94E-07,4.998575,0,bOTFK
145182,44:31.5,-5.35E-07,4.998558,0,AVKGF
145183,44:32.2,-5.87E-07,4.998541,0,PYKac
145184,44:33.0,-3.96E-07,4.998544,0,IFIbR
145185,44:33.7,-4.11E-07,4.998498,0,IKHRN
145186,44:34.4,-2.31E-07,4.998474,0,BQRUF
145187,44:35.2,-4.20E-07,4.998458,0,PVAWa
145188,44:35.9,-5.56E-07,4.998447,0,ZNJFX
145189,44:36.6,-5.53E-07,4.998445,0,KLHGC
145190,44:37.3,-5.91E-07,4.998431,0,ROZcG
145191,44:38.1,-5.05E-07,4.998399,0,BAEVP
145192,44:38.8,-4.99E-07,4.998614,0,ccRUK
145193,44:39.5,-4.07E-07,4.998594,0,ZIKSF
145194,44:40.3,-5.99E-07,4.998577,0,ObKDP
145195,44:41.0,-5.95E-07,4.998545,0,MVYQG
145196,44:41.7,-3.97E-07,4.998519,0,GcaXK
145197,44:42.5,-4.75E-07,4.998508,0,GcHKX
145198,44:43.2,-4.84E-07,4.998507,0,OBEXP
145199,44:43.9,-3.86E-07,4.998486,0,RZXXP
145200,44:44.6,-5.78E-07,4.998457,0,bTJZU
145201,44:45.4,-5.85E-07,4.998435,0,NZDLJ
145202,44:46.1,-5.36E-07,4.998444,0,CZLcI
145203,44:46.8,-5.16E-07,4.99843,0,TNbUV
145204,44:47.6,-4.01E-07,4.998421,0,ITKVJ
145205,44:48.3,-3.79E-07,4.998561,0,bUWED
145206,44:49.0,-2.18E-07,4.998569,0,GDZNR
145207,44:49.8,-4.95E-07,4.998563,0,RHabL
145208,44:50.5,-4.41E-07,4.998519,0,OIVGF
145209,44:51.2,-4.40E-07,4.998487,0,ZFaPF
145210,44:51.9,-3.17E-07,4.998476,0,DRPLV
145211,44:52.7,-4.24E-07,4.998474,0,caXBa
145212,44:53.4,-4.73E-07,4.998472,0,HOcEG
145213,44:54.1,-4.89E-07,4.998442,0,CKFDG
145214,44:54.9,-4.77E-07,4.998421,0,NKYLH
145215,44:55.6,-5.01E-07,4.998565,0,UAKVH
145216,44:56.3,-4.69E-07,4.998566,0,KOBUZ
145217,44:57.1,-4.09E-07,4.998559,0,QGYWH
145218,44:57.8,-6.01E-07,4.998534,0,TXAGV
145219,44:58.5,-5.30E-07,4.998491,0,bbZbV
145220,44:59.2,-4.41E-07,4.998484,0,DHJcC
145221,45:00.0,-6.57E-07,4.998474,0,WLQPB
145222,45:00.7,-3.33E-07,4.998474,0,EIQAB
145223,45:01.4,-3.58E-07,4.99846,0,VaVAW
145224,45:02.2,-5.07E-07,4.998591,0,KEFXN
145225,45:02.9,-4.24E-07,4.998582,0,OZOaI
145226,45:03.6,-4.46E-07,4.998562,0,IZFRZ
145227,45:04.4,-4.05E-07,4.998542,0,HHJHb
145228,45:05.1,-4.79E-07,4.998509,0,KAaQG
145229,45:05.8,-5.97E-07,4.998502,0,BEcMB
145230,45:06.5,-4.29E-07,4.998478,0,ZTLcA
145231,45:07.3,-4.59E-07,4.998474,0,FLaKX
145232,45:08.0,-4.73E-07,4.998456,0,STHZU
145233,45:08.7,-3.89E-07,4.998431,0,ObNSV
145234,45:09.5,-5.00E-07,4.998538,0,YFFBH
145235,45:10.2,-3.74E-07,4.998562,0,DRRVI
145236,45:10.9,-4.85E-07,4.99855,0,FaFPY
145237,45:11.7,-6.83E-07,4.998532,0,LQMEa
145238,45:12.4,-4.51E-07,4.998491,0,VXZSV
145239,45:13.1,-6.63E-07,4.998495,0,KVaRE
145240,45:13.8,-6.81E-07,4.998454,0,GAAND
145241,45:14.6,-5.42E-07,4.998458,0,DVZUL
145242,45:15.3,-5.63E-07,4.998451,0,HabFI
145243,45:16.0,-6.66E-07,4.99859,0,HIGPK
145244,45:16.8,-4.27E-07,4.998576,0,BENaV
145245,45:17.5,-5.00E-07,4.998571,0,DcXRJ
145246,45:18.2,-4.71E-07,4.998548,0,JHVKA
145247,45:19.0,-4.79E-07,4.998532,0,cDDZA
145248,45:19.7,-4.76E-07,4.998509,0,FcUBR
145249,45:20.4,-5.38E-07,4.998473,0,TKDFK
145250,45:21.1,-6.08E-07,4.998459,0,VOWWN
145251,45:21.9,-6.33E-07,4.998453,0,JcAEJ
145252,45:22.6,-7.28E-07,4.998455,0,bQIOa
145253,45:23.3,-7.39E-07,4.998605,0,BUBFV
145254,45:24.1,-5.18E-07,4.998578,0,JGDBV
145255,45:24.8,-5.32E-07,4.998553,0,WTRIB
145256,45:25.5,-5.98E-07,4.998555,0,VNRFc
145257,45:26.3,-5.90E-07,4.998521,0,YGDQT
145258,45:27.0,-3.84E-07,4.998505,0,LKPEA
145259,45:27.7,-4.16E-07,4.998452,0,UCHDB
145260,45:28.4,-5.65E-07,4.998459,0,GVSYb
145261,45:29.2,-3.74E-07,4.998448,0,AUTPQ
145262,45:29.9,-6.38E-07,4.998433,0,DHIaG
145263,45:30.6,-5.51E-07,4.998483,0,WFTXP
145264,45:31.4,-5.01E-07,4.99857,0,JWRXJ
145265,45:32.1,-3.63E-07,4.998579,0,EJIZU
145266,45:32.8,-4.65E-07,4.998569,0,JLDAW
145267,45:33.6,-6.99E-07,4.99853,0,MBHOF
145268,45:34.3,-3.72E-07,4.998497,0,TRDQP
145269,45:35.0,-5.26E-07,4.9985,0,FHRVR
145270,45:35.7,-6.86E-07,4.998489,0,UTNBO
145271,45:36.5,-7.48E-07,4.99846,0,JZBLa
145272,45:37.2,-5.79E-07,4.998438,0,XQBAP
145273,45:37.9,-5.69E-07,4.998527,0,SEDMF
145274,45:38.7,-6.41E-07,4.998537,0,cPJJX
145275,45:39.4,-4.65E-07,4.998543,0,QTRBA
145276,45:40.1,-6.07E-07,4.998514,0,FIVac
145277,45:40.9,-5.22E-07,4.998497,0,QUCUV
145278,45:41.6,-7.05E-07,4.998468,0,RCDaD
145279,45:42.3,-4.85E-07,4.99846,0,KcAJD
145280,45:43.0,-5.05E-07,4.998442,0,GVVNL
145281,45:43.8,-4.80E-07,4.99843,0,RBOOJ
145282,45:44.5,-4.99E-07,4.998626,0,HVaJc
145283,45:45.2,-5.06E-07,4.9986,0,cOMVL
145284,45:46.0,-5.01E-07,4.998591,0,OcDOF
145285,45:46.7,-6.01E-07,4.998577,0,HPbXK
145286,45:47.4,-7.35E-07,4.998577,0,QQGPA
145287,45:48.2,-3.68E-07,4.998543,0,AXMXa
145288,45:48.9,-4.80E-07,4.998503,0,DNHDD
145289,45:49.6,-3.50E-07,4.998514,0,aGHPH
145290,45:50.3,-5.66E-07,4.998504,0,NJPKc
145291,45:51.1,-5.54E-07,4.998456,0,BFcDA
145292,45:51.8,-5.51E-07,4.998439,0,JDHPV
145293,45:52.5,-3.54E-07,4.998571,0,BbNcR
145294,45:53.3,-5.28E-07,4.998576,0,DaZLV
145295,45:54.0,-4.88E-07,4.998564,0,bJMbZ
145296,45:54.7,-5.99E-07,4.998538,0,SVQFc
145297,45:55.5,-4.02E-07,4.998497,0,cDOAV
145298,45:56.2,-6.50E-07,4.998483,0,ELOPV
145299,45:56.9,-3.50E-07,4.998459,0,AaRXL
145300,45:57.6,-5.54E-07,4.998452,0,IVMbW
145301,45:58.4,-4.97E-07,4.998448,0,RGbGD
145302,45:59.1,-5.02E-07,4.998427,0,IABBV
145303,45:59.8,-6.11E-07,4.998619,0,PKRAT
145304,46:00.6,-5.52E-07,4.998609,0,MVYOc
145305,46:01.3,-6.20E-07,4.998594,0,HZGDM
145306,46:02.0,-5.39E-07,4.998565,0,PHSBU
145307,46:02.8,-4.69E-07,4.998549,0,ZGDWF
145308,46:03.5,-6.71E-07,4.998502,0,cXMHH
145309,46:04.2,-4.79E-07,4.998505,0,FEVWF
145310,46:04.9,-5.04E-07,4.998482,0,DDDPU
145311,46:05.7,-5.53E-07,4.998473,0,ZLMOa
145312,46:06.4,-4.36E-07,4.998455,0,VCTJO
145313,46:07.1,-6.43E-07,4.998428,0,bGQDO
145314,46:07.9,-4.84E-07,4.99841,0,KaMcI
145315,46:08.6,-5.15E-07,4.998568,0,JAOJI
145316,46:09.3,-4.40E-07,4.99856,0,cRGRI
145317,46:10.1,-5.54E-07,4.998513,0,DLBWF
145318,46:10.8,-6.65E-07,4.998499,0,caXXH
145319,46:11.5,-6.68E-07,4.998487,0,HcGGV
145320,46:12.2,-4.29E-07,4.998507,0,JcMIY
145321,46:13.0,-5.62E-07,4.998477,0,STNJD
145322,46:13.7,-6.42E-07,4.998453,0,DKMPT
145323,46:14.4,-3.97E-07,4.998435,0,TBbAO
145324,46:15.2,-4.39E-07,4.998437,0,TVTTD
145325,46:15.9,-5.63E-07,4.998601,0,XOCFQ
145326,46:16.6,-4.49E-07,4.998564,0,SVcHF
145327,46:17.4,-4.85E-07,4.998529,0,OKUCV
145328,46:18.1,-5.94E-07,4.998519,0,QDDEX
145329,46:18.8,-4.02E-07,4.998528,0,KDaRW
145330,46:19.5,-5.41E-07,4.998485,0,BANRM
145331,46:20.3,-4.22E-07,4.998457,0,DMSUD
145332,46:21.0,-6.37E-07,4.998454,0,WHcaX
145333,46:21.7,-4.89E-07,4.998445,0,LGMcT
145334,46:22.5,-5.31E-07,4.998585,0,VVCNc
145335,46:23.2,-4.29E-07,4.998585,0,DINEK
145336,46:23.9,-6.81E-07,4.998568,0,ccYMV
145337,46:24.7,-6.83E-07,4.998537,0,WCAFJ
145338,46:25.4,-4.04E-07,4.998522,0,PVEYP
145339,46:26.1,-6.84E-07,4.998496,0,DBBTS
145340,46:26.8,-5.00E-07,4.99848,0,OMJDB
145341,46:27.6,-5.23E-07,4.998456,0,ZKWXD
145342,46:28.3,-4.22E-07,4.998448,0,RGNZO
145343,46:29.0,-4.79E-07,4.998439,0,HCHRE
145344,46:29.8,-5.13E-07,4.998529,0,DZAQT
145345,46:30.5,-6.29E-07,4.998576,0,JUIIT
145346,46:31.2,-4.22E-07,4.998559,0,ODBHV
145347,46:32.0,-5.70E-07,4.998536,0,bWGYE
145348,46:32.7,-4.38E-07,4.998519,0,aFODR
145349,46:33.4,-5.76E-07,4.998492,0,GRAIT
145350,46:34.1,-4.34E-07,4.998467,0,GVWDD
145351,46:34.9,-4.92E-07,4.998436,0,BYDAI
145352,46:35.6,-7.08E-07,4.99843,0,ZcXAO
145353,46:36.3,-5.61E-07,4.998441,0,LPGJc
145354,46:37.1,-6.05E-07,4.998586,0,ROJaB
145355,46:37.8,-6.78E-07,4.998546,0,VDNRL
145356,46:38.5,-5.51E-07,4.998542,0,BKUMS
145357,46:39.3,-7.69E-07,4.998532,0,KHKaR
145358,46:40.0,-4.70E-07,4.998512,0,HYJMW
145359,46:40.7,-7.43E-07,4.998489,0,LMKaF
145360,46:41.4,-4.69E-07,4.99849,0,NOTDP
145361,46:42.2,-5.53E-07,4.998462,0,VAKAT
145362,46:42.9,-5.24E-07,4.998446,0,MQcNT
145363,46:43.6,-7.04E-07,4.998447,0,XINKF
145364,46:44.4,-8.11E-07,4.998621,0,NJcKc
145365,46:45.1,-5.91E-07,4.998596,0,VGPNY
145366,46:45.8,-6.42E-07,4.998555,0,GDVHX
145367,46:46.6,-6.57E-07,4.998549,0,NRFXL
145368,46:47.3,-4.87E-07,4.998528,0,bUaWA
145369,46:48.0,-5.93E-07,4.99851,0,RJFKS
145370,46:48.7,-6.16E-07,4.99847,0,DXEGF
145371,46:49.5,-6.66E-07,4.998458,0,XQBHO
145372,46:50.2,-5.89E-07,4.998447,0,URHTB
145373,46:50.9,-5.40E-07,4.998445,0,FZPQD
145374,46:51.7,-6.17E-07,4.99843,0,cFHGD
145375,46:52.4,-5.75E-07,4.998376,0,QEVGP
145376,46:53.1,-6.06E-07,4.998536,0,GcBOQ
145377,46:53.9,-6.11E-07,4.998537,0,ZODRF
145378,46:54.6,-5.26E-07,4.998522,0,HGcLZ
145379,46:55.3,-6.71E-07,4.998499,0,JDbPa
145380,46:56.0,-3.68E-07,4.998468,0,HWTcQ
145381,46:56.8,-5.66E-07,4.998473,0,NXLTK
145382,46:57.5,-5.34E-07,4.998445,0,BYVLA
145383,46:58.2,-7.33E-07,4.998464,0,DPKNT
145384,46:59.0,-4.84E-07,4.998422,0,UZAFR
145385,46:59.7,-5.81E-07,4.998595,0,FKRPM
145386,47:00.4,-6.33E-07,4.998575,0,FBOFI
145387,47:01.2,-4.47E-07,4.998551,0,RJDEM
145388,47:01.9,-3.64E-07,4.998546,0,YKMLQ
145389,47:02.6,-3.82E-07,4.998538,0,JIWba
145390,47:03.3,-6.17E-07,4.998493,0,aRZOC
145391,47:04.1,-5.85E-07,4.998495,0,PWPVa
145392,47:04.8,-4.66E-07,4.998469,0,GPcRc
145393,47:05.5,-5.83E-07,4.998445,0,ETPIb
145394,47:06.3,-5.84E-07,4.998452,0,ATCVH
145395,47:07.0,-5.87E-07,4.998544,0,VFIKU
145396,47:07.7,-4.60E-07,4.998545,0,FbHVA
145397,47:08.5,-6.77E-07,4.998545,0,NKCYH
145398,47:09.2,-3.64E-07,4.998517,0,RTXbb
145399,47:09.9,-6.82E-07,4.998489,0,bJJZU
145400,47:10.6,-6.21E-07,4.998465,0,VVQNE
145401,47:11.4,-3.29E-07,4.998438,0,QbOGM
145402,47:12.2,-2.91E-07,4.998436,0,ZIGHG
145403,47:12.9,-3.95E-07,4.998435,0,cbGDA
145404,47:13.6,-6.14E-07,4.998434,0,XaZLR
145405,47:14.3,-5.94E-07,4.9986,0,SGNXa
145406,47:15.1,-5.78E-07,4.998582,0,KFAaO
145407,47:15.8,-5.24E-07,4.998554,0,NObEc
145408,47:16.5,-7.39E-07,4.998538,0,LMKBb
145409,47:17.3,-4.44E-07,4.998507,0,GANPF
145410,47:18.0,-5.52E-07,4.998476,0,VODBZ
145411,47:18.7,-5.60E-07,4.998476,0,JUFDV
145412,47:19.5,-4.15E-07,4.99844,0,cAQPF
145413,47:20.2,-4.76E-07,4.998405,0,WJLXN
145414,47:20.9,-5.98E-07,4.998425,0,ROHFI
145415,47:21.6,-8.26E-07,4.998429,0,RMcND
145416,47:22.4,-8.37E-07,4.998561,0,VXQDc
145417,47:23.1,-5.54E-07,4.998532,0,cJWBa
145418,47:23.8,-4.59E-07,4.998494,0,DQaHV
145419,47:24.6,-6.46E-07,4.998494,0,RSRXF
145420,47:25.3,-5.67E-07,4.998467,0,OYYDM
145421,47:26.0,-5.33E-07,4.998466,0,FNQLM
145422,47:26.8,-5.56E-07,4.998458,0,bIOWA
145423,47:27.5,-5.13E-07,4.998429,0,QVHBY
145424,47:28.2,-4.27E-07,4.9984,0,WDKVF
145425,47:28.9,-4.69E-07,4.998397,0,SLcUP
145426,47:29.7,-6.27E-07,4.998577,0,VXTHD
145427,47:30.4,-7.38E-07,4.998566,0,NKVRH
145428,47:31.1,-4.83E-07,4.998566,0,YUWXb
145429,47:31.9,-5.52E-07,4.998535,0,JSNaS
145430,47:32.6,-4.01E-07,4.998524,0,HOXEG
145431,47:33.3,-4.35E-07,4.998502,0,THRQG
145432,47:34.1,-5.67E-07,4.998476,0,GBARJ
145433,47:34.8,-5.76E-07,4.998466,0,DLZKG
145434,47:35.5,-5.35E-07,4.998436,0,ZQZPH
145435,47:36.2,-4.01E-07,4.998433,0,NFSNS
145436,47:37.0,-5.17E-07,4.998439,0,BEADK
145437,47:37.7,-4.95E-07,4.998632,0,MOcOJ
145438,47:38.4,-5.05E-07,4.998602,0,UBMPP
145439,47:39.2,-7.55E-07,4.998578,0,XHAWU
145440,47:39.9,-4.94E-07,4.998549,0,FHRRS
145441,47:40.6,-4.37E-07,4.998549,0,EKZaD
145442,47:41.4,-5.43E-07,4.998528,0,PaaWU
145443,47:42.1,-4.16E-07,4.998507,0,ELFKR
145444,47:42.8,-5.23E-07,4.998495,0,AcKSX
145445,47:43.5,-4.94E-07,4.998474,0,YDFZV
145446,47:44.3,-5.43E-07,4.998468,0,FWUOT
145447,47:45.0,-3.69E-07,4.998465,0,JFRcE
145448,47:45.7,-5.01E-07,4.998452,0,CaRbb
145449,47:46.5,-3.88E-07,4.998429,0,HKQbV
145450,47:47.2,-6.84E-07,4.998591,0,ZaBIF
145451,47:47.9,-5.52E-07,4.998568,0,WGNGO
145452,47:48.7,-5.22E-07,4.998548,0,WPaNF
145453,47:49.4,-5.66E-07,4.998517,0,WVBbH
145454,47:50.1,-6.48E-07,4.998505,0,KRBMF
145455,47:50.8,-4.66E-07,4.998493,0,cTZZR
145456,47:51.6,-4.32E-07,4.998457,0,HQaNA
145457,47:52.3,-4.80E-07,4.998455,0,aONEO
145458,47:53.0,-5.50E-07,4.998431,0,LRJbR
145459,47:53.8,-4.45E-07,4.998464,0,TVGFB
145460,47:54.5,-6.40E-07,4.998586,0,VccQc
145461,47:55.2,-5.89E-07,4.998577,0,PNYKK
145462,47:56.0,-4.25E-07,4.99854,0,DLbBF
145463,47:56.7,-5.64E-07,4.998514,0,DDFBN
145464,47:57.4,-4.58E-07,4.998504,0,BBbSI
145465,47:58.1,-5.23E-07,4.998488,0,NMOYW
145466,47:58.9,-5.58E-07,4.998464,0,GXWAN
145467,47:59.6,-6.30E-07,4.998456,0,XVPVJ
145468,48:00.3,-4.38E-07,4.998432,0,DBMRV
145469,48:01.1,-4.65E-07,4.998437,0,IVROK
145470,48:01.8,-4.87E-07,4.998591,0,GMUVH
145471,48:02.5,-5.81E-07,4.998571,0,ESTKX
145472,48:03.3,-4.33E-07,4.998524,0,JAFYB
145473,48:04.0,-5.65E-07,4.998512,0,YNKLT
145474,48:04.7,-5.45E-07,4.998498,0,WMLFO
145475,48:05.4,-3.87E-07,4.998488,0,KYcBT
145476,48:06.2,-5.43E-07,4.998477,0,BbcWE
145477,48:06.9,-3.75E-07,4.998435,0,YKQVC
145478,48:07.6,-5.77E-07,4.998417,0,JTZAF
145479,48:08.4,-5.47E-07,4.998466,0,JWIcD
145480,48:09.1,-6.14E-07,4.998577,0,VMGRK
145481,48:09.8,-4.21E-07,4.998562,0,CNFTJ
145482,48:10.6,-7.41E-07,4.998522,0,ZGDSU
145483,48:11.3,-3.80E-07,4.998514,0,JTVbF
145484,48:12.0,-4.48E-07,4.998509,0,XGKNX
145485,48:12.7,-4.57E-07,4.998477,0,WPGTc
145486,48:13.5,-5.63E-07,4.99846,0,FMJQc
145487,48:14.2,-4.08E-07,4.998437,0,AAYFD
145488,48:14.9,-4.71E-07,4.998435,0,QFVHC
145489,48:15.7,-4.26E-07,4.998428,0,MGJND
145490,48:16.4,-4.84E-07,4.998618,0,KGaVR
145491,48:17.1,-7.17E-07,4.998585,0,FGAKH
145492,48:17.9,-4.70E-07,4.998548,0,AKCIB
145493,48:18.6,-4.66E-07,4.998554,0,JcIUA
145494,48:19.3,-5.62E-07,4.998547,0,XNaIG
145495,48:20.0,-4.61E-07,4.998513,0,INHTR
145496,48:20.8,-4.98E-07,4.998486,0,MHRcH
145497,48:21.5,-3.44E-07,4.998457,0,VYaTc
145498,48:22.2,-6.08E-07,4.998451,0,TDcXJ
145499,48:23.0,-6.49E-07,4.998422,0,APZNM
145500,48:23.7,-3.85E-07,4.998411,0,DbbMZ
145501,48:24.4,-4.04E-07,4.998564,0,NNMLM
145502,48:25.2,-4.28E-07,4.998564,0,JWXYL
145503,48:25.9,-3.45E-07,4.998529,0,GVCbK
145504,48:26.6,-5.83E-07,4.998513,0,AHSKa
145505,48:27.3,-4.57E-07,4.998496,0,DAVLG
145506,48:28.1,-2.67E-07,4.998468,0,OPFGF
145507,48:28.8,-5.10E-07,4.99845,0,TOULX
145508,48:29.5,-5.29E-07,4.998447,0,TaMSc
145509,48:30.3,-5.58E-07,4.998451,0,TPZKD
145510,48:31.0,-6.09E-07,4.998415,0,IRNVD
145511,48:31.7,-5.36E-07,4.998602,0,LKRAc
145512,48:32.5,-4.97E-07,4.998591,0,FDNAV
145513,48:33.2,-5.00E-07,4.998552,0,GbCXG
145514,48:33.9,-6.25E-07,4.998569,0,XRTPG
145515,48:34.6,-7.14E-07,4.998543,0,QcAPR
145516,48:35.4,-5.28E-07,4.998518,0,WKGGB
145517,48:36.1,-4.40E-07,4.998484,0,ZbaFB
145518,48:36.8,-6.08E-07,4.998466,0,KGMOF
145519,48:37.6,-6.12E-07,4.998458,0,QcYOK
145520,48:38.3,-5.23E-07,4.998459,0,aOMJD
145521,48:39.0,-6.11E-07,4.998441,0,GJTOU
145522,48:39.8,-5.69E-07,4.998437,0,ZOFJb
145523,48:40.5,-4.77E-07,4.998622,0,GcccY
145524,48:41.2,-3.95E-07,4.998603,0,VaQcb
145525,48:41.9,-6.60E-07,4.998592,0,DMQXM
145526,48:42.7,-5.12E-07,4.998559,0,HPPNK
145527,48:43.4,-4.51E-07,4.998558,0,KBODb
145528,48:44.1,-7.94E-07,4.998523,0,NFaRO
145529,48:44.9,-4.11E-07,4.998514,0,CHcLO
145530,48:45.6,-5.73E-07,4.998483,0,bJMDC
145531,48:46.3,-6.52E-07,4.998462,0,JDFEU
145532,48:47.1,-5.84E-07,4.998462,0,TcHYD
145533,48:47.8,-6.21E-07,4.998419,0,KcNFS
145534,48:48.5,-4.32E-07,4.998415,0,PUYDN
145535,48:49.2,-7.26E-07,4.998607,0,JVRON
145536,48:50.0,-6.06E-07,4.998605,0,MJRHB
145537,48:50.7,-7.58E-07,4.99857,0,bAPZD
145538,48:51.4,-5.59E-07,4.998553,0,XFODU
145539,48:52.2,-4.43E-07,4.998532,0,SNDVb
145540,48:52.9,-6.21E-07,4.998514,0,RWSOT
145541,48:53.6,-5.40E-07,4.998487,0,MWWXN
145542,48:54.4,-6.05E-07,4.99848,0,PORIN
145543,48:55.1,-5.43E-07,4.998466,0,OTVAG
145544,48:55.8,-5.76E-07,4.998489,0,aZRIF
145545,48:56.5,-3.94E-07,4.998454,0,bEQUP
145546,48:57.3,-4.44E-07,4.998441,0,BLOND
145547,48:58.0,-5.79E-07,4.998405,0,XJQTQ
145548,48:58.7,-6.55E-07,4.998602,0,PTOXU
145549,48:59.5,-7.20E-07,4.99857,0,DNaRF
145550,49:00.2,-6.22E-07,4.998569,0,BTLDZ
145551,49:00.9,-5.43E-07,4.998528,0,JRDAG
145552,49:01.7,-5.39E-07,4.998526,0,CYVJD
145553,49:02.4,-6.99E-07,4.998511,0,GWHaW
145554,49:03.1,-4.28E-07,4.998494,0,YGATZ
145555,49:03.8,-4.19E-07,4.998463,0,bKGFB
145556,49:04.6,-5.69E-07,4.998444,0,aYcDO
145557,49:05.3,-4.15E-07,4.998423,0,DDAWO
145558,49:06.0,-4.20E-07,4.998412,0,HUTWT
145559,49:06.8,-6.53E-07,4.998402,0,HDSCX
145560,49:07.5,-4.60E-07,4.998547,0,QIcFP
145561,49:08.2,-4.10E-07,4.998532,0,HDHJQ
145562,49:09.0,-5.01E-07,4.998507,0,LKbKX
145563,49:09.7,-4.92E-07,4.998482,0,ATJQF
145564,49:10.4,-4.67E-07,4.998464,0,YDPUV
145565,49:11.1,-4.84E-07,4.998442,0,cKCGB
145566,49:11.9,-3.21E-07,4.998424,0,FSAFL
145567,49:12.6,-4.34E-07,4.998426,0,RaLWc
145568,49:13.3,-4.20E-07,4.998418,0,TaAJc
145569,49:14.1,-5.95E-07,4.998611,0,ROEBM
145570,49:14.8,-3.33E-07,4.998582,0,MDcFU
145571,49:15.5,-5.24E-07,4.998569,0,bPLac
145572,49:16.3,-5.86E-07,4.998547,0,HDOLD
145573,49:17.0,-5.48E-07,4.998535,0,OHZZW
145574,49:17.7,-4.24E-07,4.99851,0,KRWVF
145575,49:18.4,-6.23E-07,4.998487,0,aCHYD
145576,49:19.2,-5.50E-07,4.998493,0,NWGUX
145577,49:19.9,-4.99E-07,4.998462,0,YKDDA
145578,49:20.6,-4.78E-07,4.998454,0,ZRHMQ
145579,49:21.4,-6.81E-07,4.998408,0,RKObE
145580,49:22.1,-7.19E-07,4.998543,0,bTLGS
145581,49:22.8,-5.30E-07,4.998523,0,XMbVA
145582,49:23.6,-5.99E-07,4.998497,0,PDUDI
145583,49:24.3,-4.70E-07,4.998499,0,IHQKN
145584,49:25.0,-4.88E-07,4.998471,0,ILSVH
145585,49:25.7,-5.30E-07,4.998434,0,NVGGV
145586,49:26.5,-4.73E-07,4.998424,0,UVKKH
145587,49:27.2,-4.00E-07,4.998435,0,LRIbI
145588,49:27.9,-4.94E-07,4.998625,0,IYHTB
145589,49:28.7,-6.45E-07,4.998614,0,bbDRN
145590,49:29.4,-5.70E-07,4.998587,0,SAaBF
145591,49:30.1,-5.10E-07,4.998561,0,BNAGA
145592,49:30.9,-4.82E-07,4.998538,0,ONVAN
145593,49:31.6,-4.52E-07,4.998549,0,HRaJN
145594,49:32.3,-5.58E-07,4.998511,0,HELGD
145595,49:33.0,-4.36E-07,4.998477,0,VaXRG
145596,49:33.8,-3.73E-07,4.998461,0,DCBOb
145597,49:34.5,-6.38E-07,4.998473,0,YDAAM
145598,49:35.2,-4.71E-07,4.998454,0,RHUAO
145599,49:36.0,-5.24E-07,4.998431,0,SYNWU
145600,49:36.7,-4.87E-07,4.998572,0,BYRbC
145601,49:37.4,-4.15E-07,4.998558,0,ZJHIQ
145602,49:38.2,-6.14E-07,4.998553,0,NZDbL
145603,49:38.9,-6.18E-07,4.998502,0,KTREW
145604,49:39.6,-4.14E-07,4.998491,0,NZHKV
145605,49:40.3,-3.44E-07,4.998493,0,OJLbC
145606,49:41.1,-5.16E-07,4.99848,0,ONTMc
145607,49:41.8,-5.30E-07,4.998477,0,bJbFU
145608,49:42.5,-5.64E-07,4.998447,0,TVaRO
145609,49:43.3,-2.95E-07,4.998419,0,WWMKO
145610,49:44.0,-3.04E-07,4.998504,0,DYcFS
145611,49:44.7,-5.21E-07,4.998597,0,EDFAQ
145612,49:45.5,-3.69E-07,4.998586,0,YSLIB
145613,49:46.2,-6.17E-07,4.998556,0,GBWKJ
145614,49:46.9,-4.24E-07,4.998531,0,DMFAa
145615,49:47.6,-5.13E-07,4.998508,0,WXPGB
145616,49:48.4,-5.84E-07,4.998477,0,MVNWG
145617,49:49.1,-3.71E-07,4.998451,0,GXLPO
145618,49:49.8,-5.77E-07,4.998426,0,URCNJ
145619,49:50.6,-4.54E-07,4.998409,0,BJPcO
145620,49:51.3,-5.15E-07,4.998554,0,KKFZA
145621,49:52.0,-6.77E-07,4.998529,0,ICOVN
145622,49:52.8,-4.60E-07,4.998533,0,JXYJF
145623,49:53.5,-4.97E-07,4.998513,0,CHDMa
145624,49:54.2,-4.65E-07,4.998479,0,DSMZI
145625,49:54.9,-5.91E-07,4.998461,0,VNYTF
145626,49:55.7,-4.49E-07,4.998472,0,abbVM
145627,49:56.4,-6.22E-07,4.998446,0,RQIBK
145628,49:57.1,-5.54E-07,4.998432,0,WJSAW
145629,49:57.9,-4.20E-07,4.998613,0,YJJVE
145630,49:58.6,-4.36E-07,4.99859,0,bAKJJ
145631,49:59.3,-5.02E-07,4.99859,0,WHBYF
145632,50:00.1,-5.26E-07,4.99857,0,FVJRQ
145633,50:00.8,-6.09E-07,4.998536,0,aXDVV
145634,50:01.5,-4.65E-07,4.998514,0,JICNR
145635,50:02.2,-5.00E-07,4.998489,0,OJFcP
145636,50:03.0,-4.90E-07,4.99848,0,DFVSI
145637,50:03.7,-4.75E-07,4.998465,0,ZBGVB
145638,50:04.4,-4.17E-07,4.998445,0,VbGDR
145639,50:05.2,-4.31E-07,4.998427,0,cVZIY
145640,50:05.9,-4.25E-07,4.998506,0,VMDPM
145641,50:06.6,-5.20E-07,4.998621,0,AVTTX
145642,50:07.4,-6.03E-07,4.99859,0,ANBXG
145643,50:08.1,-6.52E-07,4.998581,0,YQAPB
145644,50:08.8,-4.87E-07,4.998554,0,bLCGV
145645,50:09.5,-5.63E-07,4.99854,0,BPIOY
