Record #,Time,Ch 101 (VDC),Ch 102 (VDC),Alarm Output,Signature
205348,56:32.8,-5.35E-07,4.998304,0,aUNMG
205349,56:33.6,-6.53E-07,4.998443,0,HJbHA
205350,56:34.3,-6.10E-07,4.998437,0,FKDDM
205351,56:35.0,-5.77E-07,4.998415,0,PRDWG
205352,56:35.8,-5.73E-07,4.998421,0,GLRDR
205353,56:36.5,-5.37E-07,4.998394,0,AGZDQ
205354,56:37.2,-6.31E-07,4.998366,0,UJaKZ
205355,56:37.9,-5.50E-07,4.998336,0,KYNSI
205356,56:38.7,-7.97E-07,4.998326,0,NOORD
205357,56:39.4,-8.02E-07,4.998321,0,FQRRC
205358,56:40.1,-6.55E-07,4.998322,0,VWBYV
205359,56:40.9,-7.53E-07,4.998301,0,cDNOQ
205360,56:41.6,-5.35E-07,4.998293,0,ORbNR
205361,56:42.3,-6.39E-07,4.998448,0,abcKN
205362,56:43.1,-6.40E-07,4.998442,0,TLVGG
205363,56:43.8,-6.96E-07,4.998452,0,GBbaK
205364,56:44.5,-6.32E-07,4.998414,0,WOWDT
205365,56:45.2,-9.24E-07,4.99839,0,SMOUB
205366,56:46.0,-5.46E-07,4.998392,0,TKTaQ
205367,56:46.7,-6.02E-07,4.998375,0,JCRHG
205368,56:47.4,-6.71E-07,4.998347,0,TXPVV
205369,56:48.2,-5.91E-07,4.998349,0,XWaVC
205370,56:48.9,-5.61E-07,4.998333,0,LNZDR
205371,56:49.6,-5.88E-07,4.998326,0,FAHAR
205372,56:50.4,-5.49E-07,4.998309,0,NScQJ
205373,56:51.1,-6.44E-07,4.998531,0,ZHSJX
205374,56:51.8,-5.44E-07,4.998497,0,VMTRA
205375,56:52.5,-5.60E-07,4.998484,0,MYVVb
205376,56:53.3,-6.63E-07,4.998474,0,aGDVc
205377,56:54.0,-6.10E-07,4.998473,0,PTGED
205378,56:54.7,-8.64E-07,4.998464,0,HWbNY
205379,56:55.5,-6.31E-07,4.998429,0,MKRBc
205380,56:56.2,-4.84E-07,4.99841,0,VaAUb
205381,56:56.9,-4.95E-07,4.998408,0,AWbaS
205382,56:57.7,-5.88E-07,4.998384,0,JGIMF
205383,56:58.4,-6.84E-07,4.998375,0,bDPDD
205384,56:59.1,-6.75E-07,4.998344,0,RWDWO
205385,56:59.8,-5.73E-07,4.998343,0,NOcWV
205386,57:00.6,-4.26E-07,4.998345,0,QBObH
205387,57:01.3,-6.46E-07,4.998345,0,AIcMX
205388,57:02.0,-5.42E-07,4.998318,0,cQMSF
205389,57:02.8,-5.83E-07,4.998317,0,XBbHc
205390,57:03.5,-7.53E-07,4.998519,0,DVWbF
205391,57:04.2,-7.67E-07,4.998499,0,HURAK
205392,57:05.0,-6.50E-07,4.998494,0,BJIPD
205393,57:05.7,-5.65E-07,4.998479,0,RcNCA
205394,57:06.4,-7.04E-07,4.998456,0,FVVSM
205395,57:07.1,-6.93E-07,4.998446,0,VcZNR
205396,57:07.9,-6.81E-07,4.998454,0,FRAcH
205397,57:08.6,-6.22E-07,4.998414,0,XVPYD
205398,57:09.3,-6.75E-07,4.998379,0,NNaKG
205399,57:10.1,-5.21E-07,4.998377,0,FcDZG
205400,57:10.8,-5.84E-07,4.99835,0,EJCUM
205401,57:11.5,-6.13E-07,4.998353,0,JTAOP
205402,57:12.3,-8.56E-07,4.998355,0,FZRIK
205403,57:13.0,-6.52E-07,4.998327,0,JcaQD
205404,57:13.7,-5.09E-07,4.998312,0,IIbAM
205405,57:14.4,-6.44E-07,4.998302,0,AZOMO
205406,57:15.2,-6.63E-07,4.998471,0,KVUbX
205407,57:15.9,-6.65E-07,4.998445,0,WccTL
205408,57:16.6,-7.25E-07,4.998441,0,FKRTM
205409,57:17.4,-6.70E-07,4.998405,0,YUcDH
205410,57:18.1,-5.04E-07,4.998415,0,cDRaM
205411,57:18.8,-4.76E-07,4.998382,0,OGKYc
205412,57:19.6,-6.18E-07,4.998362,0,TDXIA
205413,57:20.3,-6.30E-07,4.998344,0,YJKbK
205414,57:21.0,-6.32E-07,4.998344,0,XDJFb
205415,57:21.7,-5.15E-07,4.998335,0,NHJFD
205416,57:22.5,-5.05E-07,4.998327,0,FVDYT
205417,57:23.2,-6.60E-07,4.998309,0,GMGNM
205418,57:23.9,-6.33E-07,4.998455,0,XRULN
205419,57:24.7,-5.08E-07,4.998443,0,aTJVG
205420,57:25.4,-8.20E-07,4.998444,0,JKMGD
205421,57:26.1,-5.84E-07,4.998439,0,KLKGA
205422,57:26.9,-7.58E-07,4.99842,0,PRJNc
205423,57:27.6,-6.66E-07,4.998374,0,ORAbE
205424,57:28.3,-5.05E-07,4.998377,0,aBFbb
205425,57:29.0,-6.13E-07,4.998362,0,RbDIT
205426,57:29.8,-5.96E-07,4.998344,0,DMXID
205427,57:30.5,-6.60E-07,4.998333,0,XRFLD
205428,57:31.2,-7.81E-07,4.998325,0,UbBVT
205429,57:32.0,-5.80E-07,4.99831,0,DKEKQ
205430,57:32.7,-6.67E-07,4.99849,0,JcRTR
205431,57:33.4,-6.78E-07,4.998468,0,ROONY
205432,57:34.2,-6.52E-07,4.998437,0,DbQQG
205433,57:34.9,-6.18E-07,4.998414,0,TQRPP
205434,57:35.6,-7.43E-07,4.998418,0,GMIUD
205435,57:36.3,-7.94E-07,4.998406,0,SOWGV
205436,57:37.1,-8.47E-07,4.998398,0,VZXGW
205437,57:37.8,-7.28E-07,4.998376,0,JGZYC
205438,57:38.5,-6.53E-07,4.998324,0,cYBLN
205439,57:39.3,-7.56E-07,4.998329,0,JBbND
205440,57:40.0,-6.23E-07,4.998321,0,HGRYP
205441,57:40.7,-1.03E-06,4.998325,0,QYGbV
205442,57:41.5,-5.93E-07,4.998306,0,IaHMR
205443,57:42.2,-7.00E-07,4.99852,0,LaQVa
205444,57:42.9,-7.27E-07,4.998518,0,cFIDK
205445,57:43.6,-6.76E-07,4.998517,0,DaKOc
205446,57:44.4,-8.47E-07,4.998483,0,TQcJP
205447,57:45.1,-7.65E-07,4.99845,0,QJKUL
205448,57:45.8,-5.26E-07,4.998429,0,UGRNF
205449,57:46.6,-5.18E-07,4.998428,0,VNYVU
205450,57:47.3,-6.86E-07,4.998425,0,DcDRG
205451,57:48.0,-8.86E-07,4.99839,0,JDKJB
205452,57:48.8,-8.11E-07,4.998386,0,WcMNN
205453,57:49.5,-6.96E-07,4.998369,0,RSARV
205454,57:50.2,-7.44E-07,4.998352,0,aROSJ
205455,57:50.9,-7.01E-07,4.998347,0,ULRRC
205456,57:51.7,-5.65E-07,4.998353,0,GWSCZ
205457,57:52.4,-6.91E-07,4.998317,0,EHELJ
205458,57:53.1,-6.66E-07,4.99831,0,DHKOW
205459,57:53.9,-6.64E-07,4.998473,0,aKFXP
205460,57:54.6,-5.61E-07,4.998473,0,DcGTF
205461,57:55.3,-6.06E-07,4.99841,0,NXcaU
205462,57:56.1,-5.66E-07,4.998411,0,EJOGc
205463,57:56.8,-8.69E-07,4.9984,0,KDCGV
205464,57:57.5,-7.79E-07,4.99836,0,JJQSD
205465,57:58.2,-6.97E-07,4.998374,0,SRKRV
205466,57:59.0,-8.01E-07,4.998365,0,WXMNV
205467,57:59.7,-6.14E-07,4.998346,0,RHHEO
205468,58:00.4,-5.26E-07,4.998337,0,VQRNc
205469,58:01.2,-5.99E-07,4.99834,0,TMRAD
205470,58:01.9,-6.17E-07,4.998329,0,VPaQH
205471,58:02.6,-4.30E-07,4.998376,0,AFXcO
205472,58:03.4,-4.61E-07,4.99844,0,RHKIJ
205473,58:04.1,-6.93E-07,4.998439,0,MSAMb
205474,58:04.8,-7.07E-07,4.998445,0,FOObF
205475,58:05.5,-7.47E-07,4.998431,0,DVcDQ
205476,58:06.3,-7.76E-07,4.998395,0,VHLBa
205477,58:07.0,-6.60E-07,4.998366,0,MQGUR
205478,58:07.7,-6.92E-07,4.998394,0,TAPBL
205479,58:08.5,-6.85E-07,4.998359,0,AcGVF
205480,58:09.2,-6.33E-07,4.998344,0,FYHVZ
205481,58:09.9,-6.57E-07,4.998336,0,RHGUF
205482,58:10.7,-6.68E-07,4.998318,0,abBRG
205483,58:11.4,-7.81E-07,4.998317,0,ASFLN
205484,58:12.1,-7.87E-07,4.998473,0,NDUOD
205485,58:12.8,-7.83E-07,4.998446,0,RNBAO
205486,58:13.6,-1.02E-06,4.99843,0,XXAGU
205487,58:14.3,-9.25E-07,4.998412,0,WIAVF
205488,58:15.0,-9.02E-07,4.99841,0,DURXP
205489,58:15.8,-6.57E-07,4.99842,0,KOVKL
205490,58:16.5,-7.59E-07,4.998395,0,QZJFZ
205491,58:17.2,-7.28E-07,4.998377,0,cXHLD
205492,58:18.0,-6.71E-07,4.99836,0,acNQL
205493,58:18.7,-8.55E-07,4.998373,0,HFGTG
205494,58:19.4,-6.28E-07,4.998355,0,EOcRS
205495,58:20.1,-5.15E-07,4.998346,0,BMcHH
205496,58:20.9,-7.40E-07,4.99847,0,ONUDK
205497,58:21.6,-7.71E-07,4.998466,0,FXGXE
205498,58:22.3,-8.02E-07,4.998463,0,TTccE
205499,58:23.1,-8.05E-07,4.998452,0,aVVcB
205500,58:23.8,-6.74E-07,4.998415,0,KDJIP
205501,58:24.5,-7.73E-07,4.998381,0,TXPJM
205502,58:25.3,-9.67E-07,4.998353,0,GQFQD
205503,58:26.0,-8.23E-07,4.998375,0,WVNaR
205504,58:26.7,-6.47E-07,4.998377,0,FBFHY
205505,58:27.4,-8.46E-07,4.998342,0,bFScD
205506,58:28.2,-6.00E-07,4.99833,0,MCbTH
205507,58:28.9,-6.25E-07,4.998315,0,bXIYP
205508,58:29.6,-8.18E-07,4.998303,0,RNbJE
205509,58:30.4,-7.96E-07,4.998462,0,SRQMa
205510,58:31.1,-6.54E-07,4.998468,0,CLTLO
205511,58:31.8,-8.56E-07,4.998419,0,MGbPc
205512,58:32.6,-7.28E-07,4.998428,0,cRTKC
205513,58:33.3,-7.70E-07,4.998408,0,DaZZX
205514,58:34.0,-8.37E-07,4.998385,0,cPJKD
205515,58:34.7,-9.81E-07,4.998368,0,cBcRA
205516,58:35.5,-7.22E-07,4.998364,0,FSUJW
205517,58:36.2,-7.23E-07,4.998363,0,SIDCN
205518,58:36.9,-8.40E-07,4.998336,0,ALQMX
205519,58:37.7,-6.15E-07,4.998339,0,JWQbR
205520,58:38.4,-7.25E-07,4.99832,0,QVKUB
205521,58:39.1,-7.80E-07,4.998464,0,PTCER
205522,58:39.9,-7.83E-07,4.998461,0,GNbbU
205523,58:40.6,-6.55E-07,4.998422,0,WKGBN
205524,58:41.3,-8.26E-07,4.998419,0,aGVcb
205525,58:42.0,-5.67E-07,4.998403,0,FbPJb
205526,58:42.8,-8.35E-07,4.998374,0,VScRC
205527,58:43.5,-8.10E-07,4.998367,0,FBHWG
205528,58:44.2,-7.85E-07,4.998374,0,MUUNV
205529,58:45.0,-8.21E-07,4.998358,0,KKQTF
205530,58:45.7,-6.73E-07,4.998334,0,GMYHX
205531,58:46.4,-8.50E-07,4.99833,0,RbHIK
205532,58:47.2,-6.60E-07,4.998323,0,SPUBI
205533,58:47.9,-8.06E-07,4.998394,0,YHRQM
205534,58:48.6,-8.56E-07,4.998501,0,TWWbR
205535,58:49.3,-8.44E-07,4.998465,0,OZDVc
205536,58:50.1,-8.12E-07,4.998464,0,baHBB
205537,58:50.8,-7.15E-07,4.998449,0,FDbAX
205538,58:51.5,-8.30E-07,4.998424,0,BAOPa
205539,58:52.3,-6.18E-07,4.998412,0,AQAFF
205540,58:53.0,-8.58E-07,4.998397,0,GcVDC
205541,58:53.7,-8.20E-07,4.998387,0,VcDPa
205542,58:54.5,-7.29E-07,4.99838,0,DBKaQ
205543,58:55.2,-7.68E-07,4.99837,0,HFGTN
205544,58:55.9,-8.12E-07,4.998353,0,HOJHN
205545,58:56.6,-7.80E-07,4.998328,0,GcRLD
205546,58:57.4,-7.31E-07,4.998325,0,cOSbK
205547,58:58.1,-8.16E-07,4.998492,0,HCFHB
205548,58:58.8,-6.22E-07,4.998477,0,aHFUO
205549,58:59.6,-6.84E-07,4.998456,0,JEMMZ
205550,59:00.3,-9.22E-07,4.998429,0,RVObX
205551,59:01.0,-8.11E-07,4.998403,0,XJOAZ
205552,59:01.8,-8.37E-07,4.998397,0,FODLK
205553,59:02.5,-7.59E-07,4.998404,0,MQRSN
205554,59:03.2,-7.23E-07,4.998368,0,CLEKG
205555,59:03.9,-5.84E-07,4.998349,0,VDDUa
205556,59:04.7,-7.69E-07,4.998358,0,ZAUaD
205557,59:05.4,-6.00E-07,4.998353,0,cRGcJ
205558,59:06.1,-9.49E-07,4.998342,0,SRIAW
205559,59:06.9,-8.03E-07,4.99834,0,BbDKM
205560,59:07.6,-7.76E-07,4.998483,0,KNIOZ
205561,59:08.3,-9.21E-07,4.998526,0,FBYER
205562,59:09.1,-8.68E-07,4.998498,0,bUPJE
205563,59:09.8,-9.60E-07,4.998489,0,WPFQD
205564,59:10.5,-9.56E-07,4.998461,0,DGNLR
205565,59:11.2,-8.57E-07,4.998432,0,FaBOZ
205566,59:12.0,-9.05E-07,4.998439,0,LMMRG
205567,59:12.7,-1.07E-06,4.998439,0,VPJAH
205568,59:13.4,-1.09E-06,4.998404,0,DMADJ
205569,59:14.2,-7.30E-07,4.998379,0,cKHGD
205570,59:14.9,-9.27E-07,4.998356,0,LTRBL
205571,59:15.6,-9.28E-07,4.998349,0,KCHAb
205572,59:16.4,-8.87E-07,4.998347,0,OYZLI
205573,59:17.1,-9.51E-07,4.998355,0,FNbbK
205574,59:17.8,-9.42E-07,4.998333,0,TFURA
205575,59:18.5,-1.10E-06,4.998494,0,cRDJE
205576,59:19.3,-6.92E-07,4.998472,0,aTFBI
205577,59:20.0,-6.81E-07,4.998462,0,OJJbN
205578,59:20.7,-6.59E-07,4.998447,0,JRRBD
205579,59:21.5,-7.12E-07,4.998417,0,GOcJX
205580,59:22.2,-7.13E-07,4.998412,0,OTTKa
205581,59:22.9,-7.75E-07,4.998384,0,bJQTJ
205582,59:23.7,-6.88E-07,4.998379,0,QMZWC
205583,59:24.4,-9.95E-07,4.998367,0,NVOTa
205584,59:25.1,-5.28E-07,4.998325,0,PcIaV
205585,59:25.8,-8.41E-07,4.998329,0,HLVbF
205586,59:26.6,-6.98E-07,4.998348,0,EZOMJ
205587,59:27.3,-8.21E-07,4.998502,0,AUZTU
205588,59:28.0,-5.90E-07,4.998454,0,RMbHa
205589,59:28.8,-6.34E-07,4.998445,0,DGDDP
205590,59:29.5,-6.58E-07,4.99844,0,OWNOA
205591,59:30.2,-6.26E-07,4.998407,0,bEaIG
205592,59:31.0,-7.14E-07,4.99841,0,RFPOA
205593,59:31.7,-9.20E-07,4.998388,0,QRLQb
205594,59:32.4,-7.45E-07,4.998377,0,JBaBO
205595,59:33.1,-6.65E-07,4.998367,0,GJbRO
205596,59:33.9,-6.80E-07,4.998352,0,DOFCR
205597,59:34.6,-8.80E-07,4.998343,0,DGZCG
205598,59:35.3,-6.99E-07,4.998337,0,cKXFK
205599,59:36.1,-7.79E-07,4.998475,0,FVRGB
205600,59:36.8,-7.47E-07,4.99848,0,NSDDV
205601,59:37.5,-7.15E-07,4.998462,0,CGLTL
205602,59:38.3,-8.93E-07,4.998464,0,AYBRa
205603,59:39.0,-7.84E-07,4.998429,0,YTXPK
205604,59:39.7,-7.78E-07,4.998413,0,HcPDW
205605,59:40.4,-8.54E-07,4.998372,0,WGHGZ
205606,59:41.2,-9.15E-07,4.998383,0,QMWDY
205607,59:41.9,-8.46E-07,4.998367,0,KUZSR
205608,59:42.6,-8.97E-07,4.998357,0,bFFUV
205609,59:43.4,-7.50E-07,4.998348,0,OCHFQ
205610,59:44.1,-5.18E-07,4.998339,0,aQNBH
205611,59:44.8,-6.78E-07,4.998414,0,HFOXI
205612,59:45.6,-8.74E-07,4.998502,0,MZABP
205613,59:46.3,-7.41E-07,4.998485,0,NXBcZ
205614,59:47.0,-6.46E-07,4.998482,0,FZEMA
205615,59:47.7,-5.67E-07,4.998463,0,NNJTW
205616,59:48.5,-6.89E-07,4.998454,0,JVQDV
205617,59:49.2,-7.78E-07,4.998405,0,WHQVA
205618,59:49.9,-8.13E-07,4.998394,0,VcFRb
205619,59:50.7,-7.45E-07,4.99839,0,LHDJL
205620,59:51.4,-8.24E-07,4.998389,0,KPYRQ
205621,59:52.1,-7.47E-07,4.998371,0,MTVZW
205622,59:52.9,-6.32E-07,4.998348,0,ARIVV
205623,59:53.6,-7.06E-07,4.998339,0,FFKFI
205624,59:54.3,-8.85E-07,4.998321,0,NUHHM
205625,59:55.0,-9.17E-07,4.998392,0,MCJFX
205626,59:55.8,-6.98E-07,4.998496,0,UNQMa
205627,59:56.5,-7.74E-07,4.998478,0,CWcVX
205628,59:57.2,-7.05E-07,4.998468,0,KVaDD
205629,59:58.0,-7.01E-07,4.998465,0,NLMWX
205630,59:58.7,-7.51E-07,4.998447,0,BMNKF
205631,59:59.4,-9.37E-07,4.998425,0,SCVGD
205632,00:00.2,-7.78E-07,4.998397,0,PRAKW
205633,00:00.9,-6.74E-07,4.998362,0,VaMGM
205634,00:01.6,-8.22E-07,4.998379,0,GRLAD
205635,00:02.3,-7.05E-07,4.998362,0,cEHID
205636,00:03.1,-6.93E-07,4.998352,0,APJDA
205637,00:03.8,-7.38E-07,4.998337,0,cYPPD
205638,00:04.5,-8.53E-07,4.998315,0,bGLDG
205639,00:05.3,-6.68E-07,4.998323,0,HObUZ
205640,00:06.0,-6.28E-07,4.998471,0,BOZMK
205641,00:06.7,-1.07E-06,4.998447,0,KBHYE
205642,00:07.5,-1.04E-06,4.998456,0,cKODD
205643,00:08.2,-7.49E-07,4.998432,0,UXaRA
205644,00:08.9,-8.54E-07,4.998436,0,JDcQR
205645,00:09.6,-1.02E-06,4.998412,0,SMOPD
205646,00:10.4,-7.20E-07,4.99839,0,WURHX
205647,00:11.1,-9.03E-07,4.998366,0,MbSCQ
205648,00:11.8,-7.82E-07,4.998359,0,EDFaL
205649,00:12.6,-8.04E-07,4.998355,0,OHbOL
205650,00:13.3,-7.57E-07,4.998322,0,ODLJD
205651,00:14.0,-5.92E-07,4.998303,0,XbGYZ
205652,00:14.8,-6.88E-07,4.998461,0,XKGDP
205653,00:15.5,-7.59E-07,4.998436,0,FBZLa
205654,00:16.2,-6.02E-07,4.998405,0,ZAODL
205655,00:16.9,-8.14E-07,4.998415,0,GDXFV
205656,00:17.7,-7.45E-07,4.998405,0,XPEFK
205657,00:18.4,-6.36E-07,4.998398,0,PMaXN
205658,00:19.1,-8.24E-07,4.998362,0,PJObQ
205659,00:19.9,-7.91E-07,4.998351,0,WZSDR
205660,00:20.6,-8.29E-07,4.998336,0,LDMRJ
205661,00:21.3,-8.02E-07,4.998338,0,FDbHS
205662,00:22.1,-7.81E-07,4.99832,0,FNWDA
205663,00:22.8,-6.25E-07,4.998298,0,NFVHC
205664,00:23.5,-8.73E-07,4.998464,0,RcTGG
205665,00:24.2,-7.93E-07,4.998433,0,QGHUN
205666,00:25.0,-7.13E-07,4.998405,0,DDCGR
205667,00:25.7,-7.68E-07,4.998397,0,JBMHP
205668,00:26.4,-7.37E-07,4.9984,0,NZPNb
205669,00:27.2,-7.35E-07,4.998402,0,DOSNF
205670,00:27.9,-9.21E-07,4.998387,0,HcDUU
205671,00:28.6,-8.92E-07,4.998359,0,ODWUK
205672,00:29.4,-7.15E-07,4.998338,0,aZPOM
205673,00:30.1,-5.48E-07,4.998324,0,AEKAQ
205674,00:30.8,-7.59E-07,4.998337,0,DPNSZ
205675,00:31.5,-6.45E-07,4.998328,0,ZYcPL
205676,00:32.3,-7.18E-07,4.998393,0,GKVZQ
205677,00:33.0,-7.86E-07,4.99846,0,GRRLc
205678,00:33.7,-6.11E-07,4.998446,0,HXDAG
205679,00:34.5,-5.23E-07,4.998442,0,RLXSF
205680,00:35.2,-7.05E-07,4.998419,0,GHXKK
205681,00:35.9,-6.98E-07,4.998365,0,RcIUa
205682,00:36.7,-6.27E-07,4.998361,0,OBYbB
205683,00:37.4,-8.50E-07,4.998353,0,aWMcF
205684,00:38.1,-7.61E-07,4.998353,0,MCVIL
205685,00:38.8,-6.97E-07,4.998334,0,ZXaAa
205686,00:39.6,-6.64E-07,4.998326,0,JMLQU
205687,00:40.3,-8.04E-07,4.998319,0,ULDAU
205688,00:41.0,-6.45E-07,4.998324,0,CVYIO
205689,00:41.8,-6.38E-07,4.998512,0,KUSGO
205690,00:42.5,-5.63E-07,4.998465,0,DLVTD
205691,00:43.2,-8.19E-07,4.998463,0,KQVcV
205692,00:44.0,-7.81E-07,4.998452,0,YFRRB
205693,00:44.7,-8.66E-07,4.998431,0,aXNVA
205694,00:45.4,-8.07E-07,4.998449,0,BDUPb
205695,00:46.1,-6.97E-07,4.998424,0,OQPOQ
205696,00:46.9,-8.01E-07,4.998406,0,YUMID
205697,00:47.6,-7.10E-07,4.998378,0,bTTLc
205698,00:48.3,-8.48E-07,4.998362,0,ZZDMC
205699,00:49.1,-7.86E-07,4.998379,0,WHNHM
205700,00:49.8,-6.21E-07,4.998353,0,abRZW
205701,00:50.5,-6.80E-07,4.998341,0,VZVWZ
205702,00:51.3,-6.60E-07,4.998342,0,PSEQQ
205703,00:52.0,-8.01E-07,4.998352,0,CDKDF
205704,00:52.7,-8.28E-07,4.998482,0,VPRYU
205705,00:53.4,-7.49E-07,4.998443,0,NJaFK
205706,00:54.2,-7.00E-07,4.998462,0,STARY
205707,00:54.9,-6.29E-07,4.998438,0,JGTNV
205708,00:55.6,-7.22E-07,4.998439,0,aMDPG
205709,00:56.4,-7.50E-07,4.998419,0,aFRSV
205710,00:57.1,-9.15E-07,4.998388,0,FOAKa
205711,00:57.8,-7.68E-07,4.998377,0,MXKAX
205712,00:58.6,-6.17E-07,4.998368,0,WcYVO
205713,00:59.3,-6.50E-07,4.998363,0,LVASF
205714,01:00.0,-8.51E-07,4.998329,0,EHRRD
205715,01:00.7,-9.53E-07,4.998325,0,NXUBb
205716,01:01.5,-6.90E-07,4.998525,0,ZHcJX
205717,01:02.2,-6.98E-07,4.998509,0,JBEWD
205718,01:02.9,-8.02E-07,4.998487,0,YJUKT
205719,01:03.7,-7.07E-07,4.998492,0,KRJDB
205720,01:04.4,-6.68E-07,4.998462,0,RRbHZ
205721,01:05.1,-6.85E-07,4.998448,0,SKSUa
205722,01:05.9,-7.97E-07,4.998442,0,KDAMV
205723,01:06.6,-7.02E-07,4.998438,0,NJIRQ
205724,01:07.3,-7.26E-07,4.998417,0,cSaBT
205725,01:08.0,-6.31E-07,4.998381,0,PcKQZ
205726,01:08.8,-6.91E-07,4.998367,0,WFLQb
205727,01:09.5,-8.00E-07,4.998386,0,QRRZN
205728,01:10.2,-8.29E-07,4.998374,0,NOBOR
205729,01:11.0,-5.93E-07,4.998346,0,GOFDN
205730,01:11.7,-5.72E-07,4.998336,0,VUZRD
205731,01:12.4,-8.30E-07,4.998505,0,JZWFA
205732,01:13.2,-9.10E-07,4.998522,0,AZDZD
205733,01:13.9,-7.62E-07,4.998499,0,ZYcQZ
205734,01:14.6,-7.11E-07,4.998459,0,aaaNW
205735,01:15.3,-9.51E-07,4.998456,0,bbORD
205736,01:16.1,-8.95E-07,4.998446,0,SRAGK
205737,01:16.8,-7.81E-07,4.998449,0,YBXFD
205738,01:17.5,-6.15E-07,4.998423,0,TLZcG
205739,01:18.3,-9.10E-07,4.998409,0,OJJNQ
205740,01:19.0,-7.30E-07,4.99837,0,SSWCJ
205741,01:19.7,-7.95E-07,4.998358,0,WHcGN
205742,01:20.5,-9.78E-07,4.998354,0,MNTRP
205743,01:21.2,-9.00E-07,4.998332,0,JbPAU
205744,01:21.9,-8.82E-07,4.998439,0,KXOQb
205745,01:22.6,-6.32E-07,4.998466,0,SMVGF
205746,01:23.4,-5.65E-07,4.998457,0,BPAGH
205747,01:24.1,-7.14E-07,4.998459,0,bVEGc
205748,01:24.8,-5.62E-07,4.998435,0,aEDVZ
205749,01:25.6,-8.19E-07,4.998428,0,LHJFN
205750,01:26.3,-6.45E-07,4.998405,0,HMTOC
205751,01:27.0,-7.67E-07,4.998406,0,UGPKL
205752,01:27.8,-7.76E-07,4.998416,0,LSSFa
205753,01:28.5,-4.85E-07,4.998381,0,VRINU
205754,01:29.2,-5.14E-07,4.998378,0,aBQTI
205755,01:29.9,-6.99E-07,4.998352,0,HXDNM
205756,01:30.7,-7.79E-07,4.998348,0,MFDKV
205757,01:31.4,-7.91E-07,4.998503,0,VAGDQ
205758,01:32.1,-8.38E-07,4.998482,0,cGMTF
205759,01:32.9,-6.71E-07,4.998463,0,HYTVJ
205760,01:33.6,-6.40E-07,4.998434,0,YJLAK
205761,01:34.3,-6.71E-07,4.998435,0,ZbUZV
205762,01:35.1,-7.72E-07,4.998446,0,XGaFQ
205763,01:35.8,-6.22E-07,4.998418,0,NaJSQ
205764,01:36.5,-6.81E-07,4.998386,0,EYFVb
205765,01:37.2,-5.85E-07,4.998363,0,ANCHL
205766,01:38.0,-5.37E-07,4.998373,0,XDFQN
205767,01:38.7,-7.64E-07,4.998353,0,ZcTRU
205768,01:39.4,-5.14E-07,4.998331,0,KaGPa
205769,01:40.2,-6.40E-07,4.998519,0,FWDFH
205770,01:40.9,-6.00E-07,4.998504,0,JXPDM
205771,01:41.6,-6.98E-07,4.998488,0,FHRMO
205772,01:42.4,-6.72E-07,4.998504,0,AaXcH
205773,01:43.1,-7.72E-07,4.998465,0,OBKDW
205774,01:43.8,-8.27E-07,4.998446,0,RPAPY
205775,01:44.5,-6.08E-07,4.998416,0,KNKQJ
205776,01:45.3,-5.19E-07,4.99843,0,LXKQc
205777,01:46.0,-6.41E-07,4.998443,0,cFcBX
205778,01:46.7,-6.75E-07,4.99839,0,YXCVO
205779,01:47.5,-6.25E-07,4.998372,0,RPRBD
205780,01:48.2,-7.91E-07,4.99838,0,DcAbF
205781,01:48.9,-5.48E-07,4.998381,0,aKbJX
205782,01:49.7,-5.33E-07,4.998356,0,GHOMQ
205783,01:50.4,-5.45E-07,4.998498,0,GDNMa
205784,01:51.1,-7.40E-07,4.998462,0,FGHXD
205785,01:51.8,-5.27E-07,4.998471,0,WVYLH
205786,01:52.6,-7.34E-07,4.998454,0,aWRCa
205787,01:53.3,-4.84E-07,4.998438,0,DHIbJ
205788,01:54.0,-5.41E-07,4.998409,0,KOAVH
205789,01:54.8,-5.57E-07,4.998397,0,cPFRJ
205790,01:55.5,-5.03E-07,4.998391,0,bFQGA
205791,01:56.2,-6.98E-07,4.998381,0,ROYBK
205792,01:57.0,-6.02E-07,4.998352,0,QJOcW
205793,01:57.7,-6.70E-07,4.99834,0,TBXDQ
205794,01:58.4,-6.49E-07,4.998414,0,RMTRQ
205795,01:59.1,-6.22E-07,4.998499,0,ZMXVb
205796,01:59.9,-6.70E-07,4.998482,0,FLTQS
205797,02:00.6,-4.37E-07,4.998469,0,EMLVR
205798,02:01.3,-4.50E-07,4.99845,0,KZZLc
205799,02:02.1,-5.96E-07,4.99844,0,bRGRZ
205800,02:02.8,-5.16E-07,4.998439,0,AAFRL
205801,02:03.5,-4.36E-07,4.998421,0,DNPLB
205802,02:04.3,-8.10E-07,4.998393,0,cKGaM
205803,02:05.0,-5.71E-07,4.998365,0,abcAG
205804,02:05.7,-6.98E-07,4.998355,0,GLQKD
205805,02:06.4,-6.24E-07,4.998344,0,SQFUa
205806,02:07.2,-4.77E-07,4.998351,0,TKZHV
205807,02:07.9,-6.02E-07,4.998489,0,FIORX
205808,02:08.6,-6.06E-07,4.998469,0,DRLJZ
205809,02:09.4,-7.66E-07,4.998456,0,NDQUU
205810,02:10.1,-5.74E-07,4.998457,0,UMaDB
205811,02:10.8,-6.94E-07,4.998446,0,MKDLS
